language,filename,blank,comment,code,"https://github.com/AlDanial/cloc v 1.66  T=2.86 s (297.7 files/s, 77720.3 lines/s)"
Java,IgnoreDependenciesExecutor.java,8,27,35
Java,LogLevel.java,13,39,35
Java,Nice.java,12,52,35
Java,JavaClassHelper.java,4,31,35
Java,BaseSelector.java,17,61,35
Java,FileSet.java,11,49,34
Java,FilesMatch.java,16,51,34
Java,TaskOutputStream.java,15,47,34
Java,JarMarker.java,12,62,34
Java,TeeOutputStream.java,10,51,34
Java,TestListenerWrapper.java,13,17,33
Java,UnsupportedZipFeatureException.java,11,45,33
Java,OS2CommandLauncher.java,5,44,33
Java,Intersect.java,5,26,33
Java,Comparison.java,16,46,33
Java,SOSCheckin.java,9,59,33
Java,TaskConfigurationChecker.java,9,69,33
Java,Difference.java,5,26,32
Java,RetryHandler.java,7,35,32
Java,DefaultNative2Ascii.java,8,66,32
Java,InvokeDynamicCPInfo.java,8,46,31
Java,WinNTCommandLauncher.java,5,42,31
Java,LineOrientedOutputStreamRedirector.java,9,28,31
Java,BZip2Resource.java,8,46,31
Java,SOSLabel.java,10,50,31
Java,DependSelector.java,10,38,30
Java,CutDirsMapper.java,7,39,30
Java,InputRequest.java,11,52,30
Java,SelectorContainer.java,29,128,30
Java,MethodTypeCPInfo.java,8,44,30
Java,NoBannerLogger.java,12,58,30
Java,RedirectingStreamHandler.java,9,22,30
Java,FallbackZipEncoding.java,8,57,29
Java,Javac13.java,8,33,29
Java,MSVSSCREATE.java,11,51,29
Java,ChainedMapper.java,7,24,29
Java,CvsUser.java,15,49,29
Java,SOSCmd.java,2,50,29
Java,FilterSetCollection.java,13,46,29
Java,RegexpFactory.java,9,48,28
Java,HashvalueAlgorithm.java,9,43,28
Java,ResourceComparator.java,8,45,28
Java,DefaultExecutor.java,7,25,28
Java,BZip2.java,7,39,28
Java,BCFileSet.java,7,39,27
Java,Xalan2TraceSupport.java,5,22,27
Java,RCSFile.java,9,33,27
Java,CloseResources.java,6,26,27
Java,ScriptMapper.java,13,51,27
Java,CommandLauncherTask.java,6,23,27
Java,ExtraAttribute.java,7,49,27
Java,AntlibDefinition.java,8,47,26
Java,SOSCheckout.java,8,51,26
Java,FileSystem.java,5,29,26
Java,Sequential.java,7,41,26
Java,AllButFirst.java,6,28,26
Java,SizeLimitCollection.java,8,37,26
Java,SilentLogger.java,9,27,26
Java,UUMailer.java,8,22,26
Java,LibFileSet.java,10,81,26
Java,AndSelector.java,9,39,26
Java,BuildTimeoutException.java,12,76,26
Java,NoneSelector.java,9,40,26
Java,OrSelector.java,9,40,26
Java,ResourceLocation.java,13,68,25
Java,ProcessUtil.java,8,32,25
Java,Dirname.java,8,49,25
Java,Chgrp.java,9,51,24
Java,Chown.java,9,51,24
Java,TaskLogger.java,8,47,24
Java,NotSelector.java,9,40,24
Java,Parameter.java,7,51,24
Java,Contains.java,9,43,24
Java,LogOutputResource.java,8,36,24
Java,XMLConstants.java,5,36,24
Java,ClassCPInfo.java,12,57,24
Java,Java13CommandLauncher.java,4,38,24
Java,Provider.java,5,35,23
Java,Size.java,8,42,23
Java,LogStreamHandler.java,7,40,23
Java,LocationResolver.java,6,36,23
Java,AptExternalCompilerAdapter.java,12,36,23
Java,GZip.java,6,39,23
Java,MacCommandLauncher.java,4,37,22
Java,CompositeMapper.java,6,22,22
Java,GZipResource.java,7,46,22
Java,SecureInputHandler.java,4,33,22
Java,ProjectHelperTask.java,6,22,22
Java,BaseParamFilterReader.java,7,45,22
Java,PropertyOutputStream.java,9,38,22
Java,ResourceExists.java,6,28,22
Java,KeepAliveOutputStream.java,7,55,21
Java,Constants.java,4,21,21
Java,ImageOperation.java,8,43,21
Java,Content.java,8,41,21
Java,Substitution.java,9,47,21
Java,MSVSSCP.java,9,39,21
Java,BaseResourceCollectionWrapper.java,9,26,21
Java,StringCPInfo.java,9,44,21
Java,BaseExtendSelector.java,12,55,20
Java,DemuxInputStream.java,9,45,20
Java,ExitStatusException.java,7,42,20
Java,InnerClassFilenameFilter.java,4,30,20
Java,Not.java,8,38,20
Java,AllButLast.java,6,27,20
Java,WeakishReference.java,14,58,19
Java,None.java,7,33,19
Java,AttributeNamespaceDef.java,4,28,19
Java,MultipleChoiceInputRequest.java,6,33,19
Java,BlockFor.java,10,42,19
Java,SignedSelector.java,5,36,18
Java,ImplementationSpecificArgument.java,6,37,18
Java,Or.java,7,33,18
Java,FileScanner.java,15,125,18
Java,ExtensionPoint.java,8,34,18
Java,Utf8CPInfo.java,8,41,18
Java,And.java,7,33,18
Java,Sj.java,9,34,18
Java,First.java,5,26,17
Java,Header.java,7,37,17
Java,ScriptCondition.java,6,45,17
Java,ReadableSelector.java,6,26,17
Java,DependencyAnalyzer.java,14,99,17
Java,ExitException.java,6,39,16
Java,Local.java,4,27,16
Java,FirstMatchMapper.java,5,24,16
Java,UnicodeCommentExtraField.java,8,46,16
Java,MergingMapper.java,8,43,16
Java,EqualComparator.java,7,35,16
Java,RegexpMatcher.java,16,79,15
Java,IsFalse.java,7,33,15
Java,UnicodePathExtraField.java,7,45,15
Java,UnicodeUtil.java,3,28,15
Java,BasicShape.java,6,34,15
Java,IsSet.java,5,31,15
Java,IsTrue.java,7,33,15
Java,Zip64RequiredException.java,8,26,15
Java,SingleCheckExecutor.java,8,25,14
Java,DispatchTask.java,5,40,14
Java,IsFailure.java,7,33,14
Java,LongCPInfo.java,7,35,14
Java,SimpleBigProjectLogger.java,4,28,14
Java,WritableSelector.java,6,26,14
Java,KeepAliveInputStream.java,5,47,14
Java,DoubleCPInfo.java,6,38,14
Java,IntegerCPInfo.java,7,35,14
Java,Xor.java,5,30,14
